时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
16:37:24,Block 83,1,0.0,3384.4,0.00,4.84,2247,全毁 🔴
16:38:32,Block 82,1,0.0,3384.4,0.00,4.84,2191,全毁 🔴
16:38:32,Block 83,1,0.0,3384.4,0.00,4.84,2303,全毁 🔴
16:39:39,Block 82,1,0.0,3384.4,0.00,4.84,2086,全毁 🔴
16:39:39,Block 83,1,0.0,3384.4,0.00,4.84,2191,全毁 🔴
16:40:47,Block 82,1,0.0,3384.4,0.00,4.84,2075,全毁 🔴
16:40:47,Block 83,1,0.0,3384.4,0.00,4.84,2223,全毁 🔴
16:41:55,Block 82,1,0.0,3384.4,0.00,4.84,2149,全毁 🔴
16:41:55,Block 83,1,0.0,3384.4,0.00,4.84,2210,全毁 🔴
16:43:03,Block 82,1,0.0,3384.4,0.00,4.84,2171,全毁 🔴
16:43:03,Block 83,1,0.0,3384.4,0.00,4.84,2214,全毁 🔴
16:44:11,Block 82,1,0.0,3384.4,0.00,4.84,2195,全毁 🔴
16:44:11,Block 83,1,0.0,3384.4,0.00,4.84,2280,全毁 🔴
16:45:19,Block 82,1,0.0,3384.4,0.00,4.84,2129,全毁 🔴
16:45:19,Block 83,1,0.0,3384.4,0.00,4.84,2352,全毁 🔴
16:46:27,Block 82,1,0.0,3384.4,0.00,4.84,2140,全毁 🔴
16:46:27,Block 83,1,0.0,3384.4,0.00,4.84,2239,全毁 🔴
16:47:35,Block 82,1,0.0,3384.4,0.00,4.84,2065,全毁 🔴
16:47:35,Block 83,1,0.0,3384.4,0.00,4.84,2320,全毁 🔴
16:48:43,Block 82,1,0.0,3384.4,0.00,4.84,2146,全毁 🔴
16:48:43,Block 83,1,0.0,3384.4,0.00,4.84,2220,全毁 🔴
16:49:51,Block 82,1,0.0,3384.4,0.00,4.84,2127,全毁 🔴
16:49:51,Block 83,1,0.0,3384.4,0.00,4.84,2203,全毁 🔴
16:50:58,Block 82,1,0.0,3384.4,0.00,4.84,2086,全毁 🔴
16:50:58,Block 83,1,0.0,3384.4,0.00,4.84,2307,全毁 🔴
16:52:06,Block 82,1,0.0,3384.4,0.00,4.84,2145,全毁 🔴
16:52:06,Block 83,1,0.0,3384.4,0.00,4.84,2341,全毁 🔴
16:53:14,Block 82,1,0.0,3384.4,0.00,4.84,2096,全毁 🔴
16:53:14,Block 83,1,0.0,3384.4,0.00,4.84,2276,全毁 🔴
16:54:22,Block 82,1,0.0,3384.4,0.00,4.84,2042,全毁 🔴
16:54:22,Block 83,1,0.0,3384.4,0.00,4.84,2248,全毁 🔴
16:55:30,Block 82,1,0.0,3384.4,0.00,4.84,2214,全毁 🔴
16:55:30,Block 83,1,0.0,3384.4,0.00,4.84,2223,全毁 🔴
16:56:38,Block 82,1,0.0,3384.4,0.00,4.84,2171,全毁 🔴
16:56:38,Block 83,1,0.0,3384.4,0.00,4.84,2303,全毁 🔴
16:57:46,Block 82,1,0.0,3384.4,0.00,4.84,2217,全毁 🔴
16:57:46,Block 83,1,0.0,3384.4,0.00,4.84,2258,全毁 🔴
16:58:54,Block 82,1,0.0,3384.4,0.00,4.84,2082,全毁 🔴
16:58:54,Block 83,1,0.0,3384.4,0.00,4.84,2196,全毁 🔴
17:00:02,Block 82,1,0.0,3384.4,0.00,4.84,2102,全毁 🔴
17:00:02,Block 83,1,0.0,3384.4,0.00,4.84,2251,全毁 🔴
17:01:10,Block 82,1,0.0,3384.4,0.00,4.84,2090,全毁 🔴
17:01:10,Block 83,1,0.0,3384.4,0.00,4.84,2254,全毁 🔴
17:02:17,Block 82,1,0.0,3384.4,0.00,4.84,2249,全毁 🔴
17:02:17,Block 83,1,0.0,3384.4,0.00,4.84,2398,全毁 🔴
17:03:25,Block 82,1,0.0,3384.4,0.00,4.84,2216,全毁 🔴
17:03:25,Block 83,1,0.0,3384.4,0.00,4.84,2305,全毁 🔴
17:04:33,Block 82,1,0.0,3384.4,0.00,4.84,2173,全毁 🔴
17:04:33,Block 83,1,0.0,3384.4,0.00,4.84,2273,全毁 🔴
17:05:41,Block 82,1,0.0,3384.4,0.00,4.84,2144,全毁 🔴
17:05:41,Block 83,1,0.0,3384.4,0.00,4.84,2269,全毁 🔴
17:06:49,Block 82,1,0.0,3384.4,0.00,4.84,2180,全毁 🔴
17:06:49,Block 83,1,0.0,3384.4,0.00,4.84,2241,全毁 🔴
17:07:57,Block 82,1,0.0,3384.4,0.00,4.84,2140,全毁 🔴
17:07:57,Block 83,1,0.0,3384.4,0.00,4.84,2276,全毁 🔴
17:09:05,Block 82,1,0.0,3384.4,0.00,4.84,2159,全毁 🔴
17:09:05,Block 83,1,0.0,3384.4,0.00,4.84,2236,全毁 🔴
17:10:13,Block 82,1,0.0,3384.4,0.00,4.84,2146,全毁 🔴
17:10:13,Block 83,1,0.0,3384.4,0.00,4.84,2282,全毁 🔴
17:11:21,Block 82,1,0.0,3384.4,0.00,4.84,2107,全毁 🔴
17:11:21,Block 83,1,0.0,3384.4,0.00,4.84,2268,全毁 🔴
17:12:28,Block 82,1,0.0,3384.4,0.00,4.84,2200,全毁 🔴
17:12:28,Block 83,1,0.0,3384.4,0.00,4.84,2333,全毁 🔴
17:13:36,Block 82,1,0.0,3384.4,0.00,4.84,2270,全毁 🔴
17:13:36,Block 83,1,0.0,3384.4,0.00,4.84,2280,全毁 🔴
17:14:44,Block 82,1,0.0,3384.4,0.00,4.84,2054,全毁 🔴
17:14:44,Block 83,1,0.0,3384.4,0.00,4.84,2274,全毁 🔴
17:15:52,Block 82,1,0.0,3384.4,0.00,4.84,2121,全毁 🔴
17:15:52,Block 83,1,0.0,3384.4,0.00,4.84,2319,全毁 🔴
17:17:00,Block 82,1,0.0,3384.4,0.00,4.84,2147,全毁 🔴
17:17:00,Block 83,1,0.0,3384.4,0.00,4.84,2285,全毁 🔴
17:18:08,Block 82,1,0.0,3384.4,0.00,4.84,2100,全毁 🔴
17:18:08,Block 83,1,0.0,3384.4,0.00,4.84,2394,全毁 🔴
17:19:16,Block 82,1,0.0,3384.4,0.00,4.84,2152,全毁 🔴
17:19:16,Block 83,1,0.0,3384.4,0.00,4.84,2256,全毁 🔴
17:20:24,Block 82,1,0.0,3384.4,0.00,4.84,2098,全毁 🔴
17:20:24,Block 83,1,0.0,3384.4,0.00,4.84,2308,全毁 🔴
17:21:32,Block 82,1,0.0,3384.4,0.00,4.84,2187,全毁 🔴
17:21:32,Block 83,1,0.0,3384.4,0.00,4.84,2271,全毁 🔴
